CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Uruguay,URY,,,NAT_TOTAL,20200731,1,1,0,,0,,0,,0,,0,,0,,3,2,0,2,0,0,2,1,3,1,0,0,2,1,0,,,1264,35,23.15,23.15,32.14,32.14,38.89,38.89,31.41,31.41,87.5,87.5
Uruguay,URY,,,NAT_TOTAL,20200831,1,1,1,1,1,1,0,,0,,0,,0,,3,2,0,2,0,0,2,1,3,1,0,0,2,1,0,,,1595,44,32.41,32.41,48.81,48.81,44.44,44.44,37.82,37.82,87.5,87.5
Uruguay,URY,,,NAT_TOTAL,20200930,1,1,1,1,2,1,2,1,0,,0,,0,,3,2,0,2,0,0,2,1,3,1,0,0,2,1,0,,,2046,48,43.52,43.52,53.57,53.57,51.11,51.11,45.51,45.51,87.5,87.5
Uruguay,URY,,,NAT_TOTAL,20201031,1,1,1,1,2,1,2,1,0,,0,,0,,3,2,0,2,0,0,2,1,3,1,0,0,2,1,0,,,3124,58,43.52,43.52,53.57,53.57,51.11,51.11,45.51,45.51,87.5,87.5
Uruguay,URY,,,NAT_TOTAL,20201130,1,1,1,1,2,1,2,1,0,,0,,0,,3,2,0,2,0,0,2,1,3,1,0,0,2,1,0,,,5857,77,43.52,43.52,53.57,53.57,51.11,51.11,45.51,45.51,87.5,87.5
Uruguay,URY,,,NAT_TOTAL,20201231,1,1,2,1,2,1,4,1,1,1,1,1,1,1,4,2,0,2,0,0,2,1,3,1,0,0,2,1,0,,,19119,181,70.37,70.37,79.76,79.76,67.22,67.22,64.1,64.1,87.5,87.5
United States,USA,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,1,0,0,0,,0,,,8,0,0,0,0,0,3.33,3.33,3.85,3.85,0,0
United States,USA,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,2,0,,0,0,0,0,,1,1,0,0,0,,0,,,25,1,5.56,5.56,7.14,7.14,8.89,8.89,10.26,10.26,0,0
United States,USA,,,NAT_TOTAL,20200331,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,1,0,0,,,192177,5278,72.69,72.69,72.14,72.14,62.78,62.78,62.82,62.82,62.5,62.5
United States,USA,,,NAT_TOTAL,20200430,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,3,0,0,,,1080303,66028,72.69,72.69,72.14,72.14,66.11,66.11,66.67,66.67,62.5,62.5
United States,USA,,,NAT_TOTAL,20200531,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,3,0,0,,,1797763,107755,72.69,72.69,72.14,72.14,66.11,66.11,66.67,66.67,62.5,62.5
United States,USA,,,NAT_TOTAL,20200630,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,3,0,0,,,2633466,127893,68.98,68.98,68.57,68.57,63.89,63.89,64.1,64.1,62.5,62.5
United States,USA,,,NAT_TOTAL,20200731,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,,,4559808,154478,67.13,67.13,68.57,68.57,64.44,64.44,64.74,64.74,62.5,62.5
United States,USA,,,NAT_TOTAL,20200831,3,0,2,0,2,0,4,0,1,0,1,1,2,0,3,2,0,1,0,0,2,1,3,1,,0,4,0,0,,,6023278,184003,67.13,67.13,68.57,68.57,64.44,64.44,64.74,64.74,62.5,62.5
United States,USA,,,NAT_TOTAL,20200930,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,,,7228579,207436,62.5,62.5,66.67,66.67,61.67,61.67,61.54,61.54,62.5,62.5
United States,USA,,,NAT_TOTAL,20201031,3,0,2,0,2,0,3,0,1,0,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,,,9154365,231431,62.5,62.5,66.67,66.67,61.67,61.67,61.54,61.54,62.5,62.5
United States,USA,,,NAT_TOTAL,20201130,3,0,3,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,,,13640049,268428,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5
United States,USA,,,NAT_TOTAL,20201231,3,0,2,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,2,1,,20026231,345859,71.76,71.76,73.33,73.33,69.89,69.89,71.03,71.03,62.5,62.5
United States,USA,Alaska,US_AK,STATE_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,,1,1,1,1,,,0,,,,,0,0,5.56,5.56,9.52,9.52,8.89,8.89,10.26,10.26,0,0
United States,USA,Alaska,US_AK,STATE_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,2,0,,0,,,2,1,1,1,,,0,,,,,0,0,16.67,16.67,21.43,21.43,15.56,15.56,17.95,17.95,0,0
United States,USA,Alaska,US_AK,STATE_TOTAL,20200331,3,1,3,1,2,1,4,1,1,0,2,1,2,1,3,2,0,2,,,2,1,1,2,,,0,,,,,129,3,85.19,85.19,86.9,86.9,71.67,71.67,69.23,69.23,87.5,87.5
United States,USA,Alaska,US_AK,STATE_TOTAL,20200430,3,1,2,1,2,1,3,1,2,0,1,1,1,1,3,2,0,2,,,2,1,2,2,,,1,1,,,,360,9,75,75,83.33,83.33,69.44,69.44,66.67,66.67,87.5,87.5
United States,USA,Alaska,US_AK,STATE_TOTAL,20200531,3,1,1,1,1,1,2,1,2,0,1,1,2,0,3,2,0,2,,,2,1,2,2,,,1,1,,,,484,10,65.74,65.74,75,75,63.89,63.89,60.26,60.26,87.5,87.5
United States,USA,Alaska,US_AK,STATE_TOTAL,20200630,3,1,1,1,1,1,2,1,0,,1,1,1,1,3,2,0,2,,,2,1,2,2,,,3,0,,,,1142,14,54.63,54.63,65.48,65.48,59.72,59.72,55.45,55.45,87.5,87.5
United States,USA,Alaska,US_AK,STATE_TOTAL,20200731,3,0,1,1,1,1,3,0,0,,1,1,2,1,3,1,0,2,,,2,1,2,1,,,3,0,,,,3716,23,59.72,59.72,66.67,66.67,56.11,56.11,55.13,55.13,62.5,62.5
United States,USA,Alaska,US_AK,STATE_TOTAL,20200831,3,0,1,0,1,1,3,0,0,,1,0,2,1,3,1,0,2,,,2,1,3,2,,,3,0,,,,6173,37,56.02,56.02,63.1,63.1,59.44,59.44,58.97,58.97,62.5,62.5
United States,USA,Alaska,US_AK,STATE_TOTAL,20200930,3,0,1,0,1,1,3,0,0,,1,0,2,1,3,1,0,2,,,2,1,3,2,,,3,0,,,,8845,56,56.02,56.02,63.1,63.1,59.44,59.44,58.97,58.97,62.5,62.5
United States,USA,Alaska,US_AK,STATE_TOTAL,20201031,3,0,1,0,1,1,3,0,0,,1,0,2,1,3,1,0,2,,,2,1,3,1,,,3,0,,,,16355,82,56.02,56.02,63.1,63.1,56.11,56.11,55.13,55.13,62.5,62.5
United States,USA,Alaska,US_AK,STATE_TOTAL,20201130,3,0,1,0,1,1,3,0,0,,1,0,2,1,3,1,0,1,,,2,1,3,1,,,3,0,,,,32576,121,56.02,56.02,63.1,63.1,52.78,52.78,55.13,55.13,37.5,37.5
United States,USA,Alaska,US_AK,STATE_TOTAL,20201231,3,0,2,0,2,0,4,0,0,,1,0,2,1,3,1,0,1,,,2,1,3,1,,,3,0,2,1,,46986,206,65.28,65.28,68.57,68.57,61,61,64.62,64.62,37.5,37.5
United States,USA,Alabama,US_AL,STATE_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,1,0,0,0,,,,,0,0,0,0,0,0,5.56,5.56,6.41,6.41,0,0
United States,USA,Alabama,US_AL,STATE_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,2,0,,0,0,0,0,,1,1,0,0,0,,,,,0,0,5.56,5.56,7.14,7.14,8.89,8.89,10.26,10.26,0,0
United States,USA,Alabama,US_AL,STATE_TOTAL,20200331,3,1,3,1,2,1,3,0,1,0,2,0,1,1,3,2,0,1,0,0,2,0,2,2,0,0,0,,,,,1063,23,70.83,70.83,77.38,77.38,61.94,61.94,61.86,61.86,62.5,62.5
United States,USA,Alabama,US_AL,STATE_TOTAL,20200430,3,0,2,1,2,1,4,0,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,1,1,,,,7187,272,68.98,68.98,75,75,62.5,62.5,62.5,62.5,62.5,62.5
United States,USA,Alabama,US_AL,STATE_TOTAL,20200531,3,0,2,0,2,0,0,,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,,,,18200,630,54.63,54.63,66.67,66.67,56.39,56.39,55.45,55.45,62.5,62.5
United States,USA,Alabama,US_AL,STATE_TOTAL,20200630,3,0,1,1,1,1,0,,1,0,1,1,1,1,3,2,0,1,0,0,2,1,3,2,0,0,3,0,,,,38477,950,50,50,66.67,66.67,55.83,55.83,54.81,54.81,62.5,62.5
United States,USA,Alabama,US_AL,STATE_TOTAL,20200731,3,0,1,1,1,1,0,,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,2,0,0,3,1,,,,88266,1580,50,50,66.67,66.67,53.33,53.33,55.77,55.77,37.5,37.5
United States,USA,Alabama,US_AL,STATE_TOTAL,20200831,2,0,2,0,1,1,0,,0,,1,1,1,1,3,1,0,1,0,0,2,1,3,2,0,0,3,1,,,,126500,2182,45.37,45.37,58.33,58.33,50.56,50.56,52.56,52.56,37.5,37.5
United States,USA,Alabama,US_AL,STATE_TOTAL,20200930,2,0,1,1,1,1,0,,0,,1,1,1,1,3,1,0,1,0,0,2,1,3,2,0,0,3,1,,,,154772,2540,43.52,43.52,58.33,58.33,49.44,49.44,51.28,51.28,37.5,37.5
United States,USA,Alabama,US_AL,STATE_TOTAL,20201031,2,0,1,1,1,1,0,,0,,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,,,,193613,2967,43.52,43.52,58.33,58.33,46.11,46.11,47.44,47.44,37.5,37.5
United States,USA,Alabama,US_AL,STATE_TOTAL,20201130,2,0,1,1,1,1,0,,0,,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,,,,249524,3578,43.52,43.52,58.33,58.33,46.11,46.11,47.44,47.44,37.5,37.5
United States,USA,Alabama,US_AL,STATE_TOTAL,20201231,2,0,1,1,1,1,0,,0,,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,2,1,,361226,4827,43.52,43.52,58.33,58.33,48.78,48.78,50.51,50.51,37.5,37.5
United States,USA,Arkansas,US_AR,STATE_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,1,0,0,0,,,,,0,0,0,0,0,0,5.56,5.56,6.41,6.41,0,0
United States,USA,Arkansas,US_AR,STATE_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,2,0,,0,0,0,0,,1,1,0,0,0,,,,,0,0,5.56,5.56,7.14,7.14,8.89,8.89,10.26,10.26,0,0
United States,USA,Arkansas,US_AR,STATE_TOTAL,20200331,3,1,2,1,2,1,4,1,0,,0,,1,1,3,2,0,1,0,0,2,1,1,1,0,0,0,,,,,523,8,65.74,65.74,73.81,73.81,53.33,53.33,51.92,51.92,62.5,62.5
United States,USA,Arkansas,US_AR,STATE_TOTAL,20200430,3,1,2,1,2,1,4,1,0,,1,1,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,,,,3281,61,69.44,69.44,73.81,73.81,59.44,59.44,58.97,58.97,62.5,62.5
United States,USA,Arkansas,US_AR,STATE_TOTAL,20200531,3,1,2,1,1,1,3,1,1,0,1,1,2,1,3,2,0,1,0,0,2,1,3,1,0,0,1,1,,,,7253,133,69.44,69.44,80.48,80.48,61.67,61.67,61.54,61.54,62.5,62.5
United States,USA,Arkansas,US_AR,STATE_TOTAL,20200630,3,1,2,1,1,1,3,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,0,,,,20777,270,63.89,63.89,75.71,75.71,60.83,60.83,60.58,60.58,62.5,62.5
United States,USA,Arkansas,US_AR,STATE_TOTAL,20200731,3,1,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,,,,42511,453,63.89,63.89,75.71,75.71,58.33,58.33,61.54,61.54,37.5,37.5
United States,USA,Arkansas,US_AR,STATE_TOTAL,20200831,0,,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,0,,,2,1,3,2,,,3,1,,,,61224,797,52.78,52.78,61.43,61.43,51.67,51.67,57.69,57.69,12.5,12.5
United States,USA,Arkansas,US_AR,STATE_TOTAL,20200930,0,,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,,,2,1,3,2,,,3,1,,,,83697,1369,52.78,52.78,61.43,61.43,55,55,57.69,57.69,37.5,37.5
United States,USA,Arkansas,US_AR,STATE_TOTAL,20201031,1,1,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,,,2,1,3,2,,,3,1,,,,112190,1925,56.48,56.48,68.57,68.57,57.22,57.22,60.26,60.26,37.5,37.5
United States,USA,Arkansas,US_AR,STATE_TOTAL,20201130,2,0,1,1,1,1,3,1,1,0,1,1,1,1,3,0,,1,,,2,1,2,2,,,3,1,,,,157359,2502,54.63,54.63,65,65,52.22,52.22,56.41,56.41,25,25
United States,USA,Arkansas,US_AR,STATE_TOTAL,20201231,2,0,2,0,1,1,3,1,1,0,1,1,1,1,3,1,1,1,,,2,1,2,2,,,3,1,2,0,,225138,3676,56.48,56.48,65,65,58.67,58.67,60,60,50,50
United States,USA,Arizona,US_AZ,STATE_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,1,1,0,0,0,,,,,1,0,5.56,5.56,9.52,9.52,8.89,8.89,10.26,10.26,0,0
United States,USA,Arizona,US_AZ,STATE_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,2,0,,0,0,0,1,1,1,1,0,0,0,,,,,1,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0
United States,USA,Arizona,US_AZ,STATE_TOTAL,20200331,3,1,2,1,1,1,0,,1,1,2,1,1,1,3,2,0,1,,,2,1,1,1,,,0,,,,,1289,25,62.04,62.04,79.76,79.76,51.11,51.11,49.36,49.36,62.5,62.5
United States,USA,Arizona,US_AZ,STATE_TOTAL,20200430,3,1,2,1,2,1,0,,1,1,2,1,2,1,3,2,0,1,,,2,1,2,1,,,1,1,,,,7655,320,73.15,73.15,88.1,88.1,61.67,61.67,61.54,61.54,62.5,62.5
United States,USA,Arizona,US_AZ,STATE_TOTAL,20200531,3,1,1,1,2,1,0,,0,,1,1,1,1,3,2,0,1,,,2,1,2,2,,,1,1,,,,19936,907,54.63,54.63,70.24,70.24,53.89,53.89,52.56,52.56,62.5,62.5
United States,USA,Arizona,US_AZ,STATE_TOTAL,20200630,3,1,2,1,2,1,0,,0,,1,1,1,1,3,2,0,1,,,2,1,2,2,,,3,0,,,,79228,1645,58.33,58.33,73.81,73.81,58.61,58.61,58.01,58.01,62.5,62.5
United States,USA,Arizona,US_AZ,STATE_TOTAL,20200731,3,1,2,1,2,1,0,,0,,1,1,1,1,3,2,0,1,,,2,1,3,2,,,3,0,,,,174010,3694,58.33,58.33,73.81,73.81,60.83,60.83,60.58,60.58,62.5,62.5
United States,USA,Arizona,US_AZ,STATE_TOTAL,20200831,2,0,2,0,1,1,3,1,1,1,1,1,1,1,3,2,0,1,,,2,1,3,2,,,3,0,,,,201835,5029,59.26,59.26,69.76,69.76,61.39,61.39,61.22,61.22,62.5,62.5
United States,USA,Arizona,US_AZ,STATE_TOTAL,20200930,2,0,2,0,1,1,3,1,1,1,1,1,1,1,3,2,0,1,0,0,2,1,3,2,0,0,3,0,,,,218507,5650,59.26,59.26,69.76,69.76,61.39,61.39,61.22,61.22,62.5,62.5
United States,USA,Arizona,US_AZ,STATE_TOTAL,20201031,2,0,2,0,1,1,3,1,0,,1,1,1,1,3,2,0,1,0,0,2,1,3,2,0,0,3,0,,,,245946,5979,53.7,53.7,60.24,60.24,58.06,58.06,57.37,57.37,62.5,62.5
United States,USA,Arizona,US_AZ,STATE_TOTAL,20201130,3,0,2,0,1,1,3,1,0,,1,1,1,1,3,2,0,1,0,0,2,1,3,2,0,0,3,0,,,,326817,6639,57.41,57.41,63.81,63.81,60.28,60.28,59.94,59.94,62.5,62.5
United States,USA,Arizona,US_AZ,STATE_TOTAL,20201231,3,0,1,1,2,1,3,1,0,,1,1,1,1,3,2,0,1,0,0,2,1,3,2,0,0,3,0,2,1,,520207,8864,61.11,61.11,66.67,66.67,65.17,65.17,65.58,65.58,62.5,62.5
United States,USA,California,US_CA,STATE_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,1,0,,0,,,0,,1,1,,,0,,,,,3,0,2.78,2.78,3.57,3.57,7.22,7.22,8.33,8.33,0,0
United States,USA,California,US_CA,STATE_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,2,0,,0,,,1,1,1,1,,,0,,,,,12,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0
United States,USA,California,US_CA,STATE_TOTAL,20200331,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,,,2,1,1,1,,,0,,,,,8233,173,82.41,82.41,82.14,82.14,66.67,66.67,63.46,63.46,87.5,87.5
United States,USA,California,US_CA,STATE_TOTAL,20200430,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,,,2,1,2,1,,,3,0,,,,50130,2031,82.41,82.41,82.14,82.14,73.06,73.06,70.83,70.83,87.5,87.5
United States,USA,California,US_CA,STATE_TOTAL,20200531,3,1,2,0,2,1,4,1,0,,1,1,1,1,3,2,0,2,,,2,1,2,2,,,3,0,,,,111951,4172,67.59,67.59,70.24,70.24,67.5,67.5,64.42,64.42,87.5,87.5
United States,USA,California,US_CA,STATE_TOTAL,20200630,3,1,2,0,2,1,4,1,0,,1,1,1,1,3,2,0,2,,,2,1,2,2,,,3,1,,,,231418,6082,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5
United States,USA,California,US_CA,STATE_TOTAL,20200731,3,1,2,0,2,1,4,1,0,,1,1,1,1,3,2,0,2,,,2,1,2,2,,,3,1,,,,500556,9214,67.59,67.59,70.24,70.24,68.33,68.33,65.38,65.38,87.5,87.5
United States,USA,California,US_CA,STATE_TOTAL,20200831,3,0,2,0,2,1,4,0,0,,1,1,1,1,3,2,0,2,,,2,1,2,2,,,3,1,,,,712475,13022,64.35,64.35,66.67,66.67,66.39,66.39,63.14,63.14,87.5,87.5
United States,USA,California,US_CA,STATE_TOTAL,20200930,3,0,2,0,2,1,4,0,0,,1,1,1,1,3,2,0,2,,,2,1,3,2,,,3,1,,,,819115,15885,64.35,64.35,66.67,66.67,68.61,68.61,65.71,65.71,87.5,87.5
United States,USA,California,US_CA,STATE_TOTAL,20201031,3,0,2,0,2,0,3,0,0,,1,1,1,1,3,2,0,2,,,2,1,3,2,,,3,1,,,,932143,17659,58.8,58.8,61.9,61.9,65.28,65.28,61.86,61.86,87.5,87.5
United States,USA,California,US_CA,STATE_TOTAL,20201130,3,0,2,0,2,0,4,0,0,,2,0,1,1,3,2,0,2,,,2,1,3,2,,,3,1,,,,1230264,19173,63.43,63.43,63.81,63.81,68.06,68.06,65.06,65.06,87.5,87.5
United States,USA,California,US_CA,STATE_TOTAL,20201231,3,0,2,0,2,0,4,0,0,,2,0,2,0,3,2,0,2,,,2,1,3,2,,,3,1,2,1,,2291007,25897,66.2,66.2,63.81,63.81,72.39,72.39,70.06,70.06,87.5,87.5
United States,USA,Colorado,US_CO,STATE_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,,0,,1,1,,,0,,,,,0,0,0,0,0,0,5.56,5.56,6.41,6.41,0,0
United States,USA,Colorado,US_CO,STATE_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,2,0,,0,,,1,1,1,1,,,0,,,,,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0
United States,USA,Colorado,US_CO,STATE_TOTAL,20200331,3,1,3,1,2,1,4,1,1,1,2,1,2,1,3,2,0,2,,,2,1,1,1,,,0,,,,,2966,69,87.96,87.96,91.67,91.67,70,70,67.31,67.31,87.5,87.5
United States,USA,Colorado,US_CO,STATE_TOTAL,20200430,3,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,0,2,,,2,1,1,1,,,1,1,,,,15284,777,79.63,79.63,83.33,83.33,66.67,66.67,63.46,63.46,87.5,87.5
United States,USA,Colorado,US_CO,STATE_TOTAL,20200531,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,2,,,2,1,2,1,,,2,0,,,,26378,1445,75,75,83.33,83.33,66.94,66.94,63.78,63.78,87.5,87.5
United States,USA,Colorado,US_CO,STATE_TOTAL,20200630,3,0,2,1,1,1,4,1,1,0,1,1,1,1,3,2,0,2,,,2,1,2,1,,,2,0,,,,32715,1690,64.81,64.81,75,75,60.83,60.83,56.73,56.73,87.5,87.5
United States,USA,Colorado,US_CO,STATE_TOTAL,20200731,3,0,2,1,1,1,4,1,1,0,1,1,1,1,3,1,0,2,,,2,1,2,2,,,2,1,,,,46809,1838,64.81,64.81,75,75,61.67,61.67,61.54,61.54,62.5,62.5
United States,USA,Colorado,US_CO,STATE_TOTAL,20200831,2,0,2,1,1,1,4,1,1,0,1,1,1,1,3,1,0,2,,,2,1,2,2,,,2,1,,,,57424,1945,61.11,61.11,71.43,71.43,59.44,59.44,58.97,58.97,62.5,62.5
United States,USA,Colorado,US_CO,STATE_TOTAL,20200930,2,0,2,0,1,1,4,0,1,0,1,0,1,0,3,1,0,2,,,2,1,2,2,,,2,1,,,,70536,2051,53.24,53.24,60.24,60.24,54.72,54.72,53.53,53.53,62.5,62.5
United States,USA,Colorado,US_CO,STATE_TOTAL,20201031,2,0,2,0,1,1,4,1,1,0,1,0,1,0,3,1,0,2,,,2,1,2,2,,,2,1,,,,107350,2285,54.63,54.63,63.1,63.1,55.56,55.56,54.49,54.49,62.5,62.5
United States,USA,Colorado,US_CO,STATE_TOTAL,20201130,2,0,2,0,1,1,4,1,1,0,1,0,1,0,3,1,0,2,,,2,1,2,2,,,2,1,,,,232905,3037,54.63,54.63,63.1,63.1,55.56,55.56,54.49,54.49,62.5,62.5
United States,USA,Colorado,US_CO,STATE_TOTAL,20201231,2,0,2,0,1,1,4,1,1,0,1,0,1,0,3,1,0,2,,,2,1,2,2,,,2,1,2,1,,334097,4814,54.63,54.63,63.1,63.1,58.22,58.22,57.56,57.56,62.5,62.5
United States,USA,Connecticut,US_CT,STATE_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,,1,1,1,1,,,0,,,,,0,0,5.56,5.56,9.52,9.52,8.89,8.89,10.26,10.26,0,0
United States,USA,Connecticut,US_CT,STATE_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,2,0,,0,,,2,1,1,1,,,0,,,,,0,0,16.67,16.67,21.43,21.43,15.56,15.56,17.95,17.95,0,0
United States,USA,Connecticut,US_CT,STATE_TOTAL,20200331,3,1,3,1,2,1,4,1,1,1,1,1,1,1,3,2,0,2,,,2,1,1,1,,,0,,,,,3128,69,78.7,78.7,86.9,86.9,64.44,64.44,60.9,60.9,87.5,87.5
United States,USA,Connecticut,US_CT,STATE_TOTAL,20200430,3,1,3,1,2,1,4,1,1,1,1,1,1,1,3,2,0,2,,,2,1,2,1,,,3,1,,,,27700,2257,78.7,78.7,86.9,86.9,71.67,71.67,69.23,69.23,87.5,87.5
United States,USA,Connecticut,US_CT,STATE_TOTAL,20200531,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,2,,,2,1,3,2,,,3,1,,,,42201,3944,75,75,83.33,83.33,75,75,73.08,73.08,87.5,87.5
United States,USA,Connecticut,US_CT,STATE_TOTAL,20200630,3,1,2,1,2,1,3,1,1,1,1,1,1,1,3,2,0,2,,,2,1,3,2,,,3,1,,,,46514,4322,72.22,72.22,83.33,83.33,73.33,73.33,71.15,71.15,87.5,87.5
United States,USA,Connecticut,US_CT,STATE_TOTAL,20200731,3,0,2,1,1,1,3,1,1,1,1,1,2,1,3,1,1,2,,,2,1,3,2,,,3,1,,,,49810,4432,70.37,70.37,81.67,81.67,70.56,70.56,69.87,69.87,75,75
United States,USA,Connecticut,US_CT,STATE_TOTAL,20200831,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,,,2,1,3,2,,,3,1,,,,52879,4465,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75
United States,USA,Connecticut,US_CT,STATE_TOTAL,20200930,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,,,2,1,3,2,,,3,1,,,,57550,4508,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75
United States,USA,Connecticut,US_CT,STATE_TOTAL,20201031,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,,,2,1,3,2,,,3,1,,,,71207,4616,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75
United States,USA,Connecticut,US_CT,STATE_TOTAL,20201130,2,0,2,1,1,1,4,1,1,1,1,0,2,1,3,1,1,2,,,2,1,3,2,,,3,1,,,,117295,5020,67.59,67.59,80.95,80.95,68.89,68.89,67.95,67.95,75,75
United States,USA,Connecticut,US_CT,STATE_TOTAL,20201231,2,0,2,1,1,1,4,1,1,1,1,0,2,1,3,1,1,2,,,2,1,3,2,,,3,1,2,1,,185708,5995,67.59,67.59,80.95,80.95,71.56,71.56,71.03,71.03,75,75
United States,USA,Washington DC,US_DC,STATE_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,1,0,0,0,,,,,0,0,0,0,0,0,5.56,5.56,6.41,6.41,0,0
United States,USA,Washington DC,US_DC,STATE_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,2,0,,0,,,0,,1,1,,,0,,,,,0,0,5.56,5.56,7.14,7.14,8.89,8.89,10.26,10.26,0,0
United States,USA,Washington DC,US_DC,STATE_TOTAL,20200331,2,1,3,1,2,1,3,1,1,1,0,,1,1,3,2,0,2,,,2,1,1,1,,,0,,,,,495,9,68.52,68.52,83.33,83.33,58.33,58.33,53.85,53.85,87.5,87.5
United States,USA,Washington DC,US_DC,STATE_TOTAL,20200430,2,1,3,1,2,1,3,1,2,1,2,1,2,1,3,2,0,2,,,2,1,2,1,,,1,1,,,,4323,224,87.04,87.04,92.86,92.86,73.33,73.33,71.15,71.15,87.5,87.5
